"","OTU","Kingdom","Phylum","Class","Order","Family","Genus","Species","Lowest_Taxonomic_Rank","Label"
"FOTU_628","FOTU_628","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_628_unidentified"
"FOTU_629","FOTU_629","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_629_unidentified"
"FOTU_630","FOTU_630","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Pseudocamarosporium","unidentified","Pseudocamarosporium","FOTU_630_Pseudocamarosporium"
"FOTU_631","FOTU_631","Fungi","Ascomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Ascomycota","FOTU_631_Ascomycota"
"FOTU_632","FOTU_632","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_632_unidentified"
"FOTU_633","FOTU_633","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","unidentified","Trichoderma","FOTU_633_Trichoderma"
"FOTU_634","FOTU_634","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS02","GS02_fam_Incertae_sedis","GS02_gen_Incertae_sedis","unidentified","GS02_gen_Incertae_sedis","FOTU_634_GS02_gen_Incertae_sedis"
"FOTU_635","FOTU_635","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_635_unidentified"
"FOTU_636","FOTU_636","Fungi","Ascomycota","Sordariomycetes","Sordariales","Podosporaceae","Cladorrhinum","flexuosum","Cladorrhinum_flexuosum","FOTU_636_Cladorrhinum_flexuosum"
"FOTU_637","FOTU_637","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_637_unidentified"
"FOTU_638","FOTU_638","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_638_unidentified"
"FOTU_639","FOTU_639","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_639_unidentified"
"FOTU_640","FOTU_640","Fungi","Basidiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Basidiomycota","FOTU_640_Basidiomycota"
"FOTU_641","FOTU_641","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae","Lycoperdon","perlatum","Lycoperdon_perlatum","FOTU_641_Lycoperdon_perlatum"
"FOTU_642","FOTU_642","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_642_unidentified"
"FOTU_643","FOTU_643","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Apodus","unidentified","Apodus","FOTU_643_Apodus"
"FOTU_644","FOTU_644","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_644_unidentified"
"FOTU_645","FOTU_645","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","unidentified","unidentified","Entolomataceae","FOTU_645_Entolomataceae"
"FOTU_646","FOTU_646","Viridiplantae","Anthophyta","Eudicotyledonae","Sapindales","Rutaceae","Metrodorea","flavida","Metrodorea_flavida","FOTU_646_Metrodorea_flavida"
"FOTU_647","FOTU_647","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanorales_fam_Incertae_sedis","Lecanorales_gen_Incertae_sedis","unidentified","Lecanorales_gen_Incertae_sedis","FOTU_647_Lecanorales_gen_Incertae_sedis"
"FOTU_648","FOTU_648","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Volutella","unidentified","Volutella","FOTU_648_Volutella"
"FOTU_649","FOTU_649","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_649_unidentified"
"FOTU_650","FOTU_650","Fungi","Ascomycota","Sordariomycetes","Sordariomycetes_ord_Incertae_sedis","Papulosaceae","Wongia","unidentified","Wongia","FOTU_650_Wongia"
"FOTU_651","FOTU_651","Fungi","Mortierellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Mortierellomycota","FOTU_651_Mortierellomycota"
"FOTU_652","FOTU_652","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_652_unidentified"
"FOTU_653","FOTU_653","Fungi","Ascomycota","Sordariomycetes","Hypocreales","unidentified","unidentified","unidentified","Hypocreales","FOTU_653_Hypocreales"
"FOTU_654","FOTU_654","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_654_unidentified"
"FOTU_655","FOTU_655","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_655_unidentified"
"FOTU_656","FOTU_656","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Humicola","olivacea","Humicola_olivacea","FOTU_656_Humicola_olivacea"
"FOTU_657","FOTU_657","Viridiplantae","Anthophyta","Eudicotyledonae","Caryophyllales","Caryophyllaceae","Acanthophyllum","spinosum","Acanthophyllum_spinosum","FOTU_657_Acanthophyllum_spinosum"
"FOTU_658","FOTU_658","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_658_unidentified"
"FOTU_659","FOTU_659","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","fasciculata","Coniochaeta_fasciculata","FOTU_659_Coniochaeta_fasciculata"
"FOTU_660","FOTU_660","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_660_unidentified"
"FOTU_661","FOTU_661","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","heterodepressus","Cortinarius_heterodepressus","FOTU_661_Cortinarius_heterodepressus"
"FOTU_662","FOTU_662","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Leucosporidium","unidentified","Leucosporidium","FOTU_662_Leucosporidium"
"FOTU_663","FOTU_663","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Hyphodontia","unidentified","Hyphodontia","FOTU_663_Hyphodontia"
"FOTU_664","FOTU_664","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Rhizophydiales_gen_Incertae_sedis","unidentified","Rhizophydiales_gen_Incertae_sedis","FOTU_664_Rhizophydiales_gen_Incertae_sedis"
"FOTU_665","FOTU_665","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_665_unidentified"
"FOTU_666","FOTU_666","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Striaticonidium","humicola","Striaticonidium_humicola","FOTU_666_Striaticonidium_humicola"
"FOTU_667","FOTU_667","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Purpureocillium","lavendulum","Purpureocillium_lavendulum","FOTU_667_Purpureocillium_lavendulum"
"FOTU_668","FOTU_668","Rhizaria","Cercozoa","Cercozoa_cls_Incertae_sedis","Cercozoa_ord_Incertae_sedis","Cercozoa_fam_Incertae_sedis","Cercozoa_gen_Incertae_sedis","unidentified","Cercozoa_gen_Incertae_sedis","FOTU_668_Cercozoa_gen_Incertae_sedis"
"FOTU_669","FOTU_669","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_669_Fungi"
"FOTU_670","FOTU_670","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_670_unidentified"
"FOTU_671","FOTU_671","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae","Actinomucor","elegans","Actinomucor_elegans","FOTU_671_Actinomucor_elegans"
"FOTU_672","FOTU_672","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_672_Fungi"
"FOTU_673","FOTU_673","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetales_fam_Incertae_sedis","Trichaptum","biforme","Trichaptum_biforme","FOTU_673_Trichaptum_biforme"
"FOTU_674","FOTU_674","Fungi","Basidiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Basidiomycota","FOTU_674_Basidiomycota"
"FOTU_675","FOTU_675","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_675_unidentified"
"FOTU_676","FOTU_676","Viridiplantae","Anthophyta","Eudicotyledonae","unidentified","unidentified","unidentified","unidentified","Eudicotyledonae","FOTU_676_Eudicotyledonae"
"FOTU_677","FOTU_677","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_677_unidentified"
"FOTU_678","FOTU_678","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_678_Fungi"
"FOTU_679","FOTU_679","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium","unidentified","Tetracladium","FOTU_679_Tetracladium"
"FOTU_680","FOTU_680","Metazoa","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Metazoa","FOTU_680_Metazoa"
"FOTU_681","FOTU_681","Fungi","Basidiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Basidiomycota","FOTU_681_Basidiomycota"
"FOTU_682","FOTU_682","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","bisporalis","Mortierella_bisporalis","FOTU_682_Mortierella_bisporalis"
"FOTU_683","FOTU_683","Rhizaria","Cercozoa","Cercozoa_cls_Incertae_sedis","Cercozoa_ord_Incertae_sedis","Cercozoa_fam_Incertae_sedis","Cercozoa_gen_Incertae_sedis","unidentified","Cercozoa_gen_Incertae_sedis","FOTU_683_Cercozoa_gen_Incertae_sedis"
"FOTU_684","FOTU_684","Fungi","Chytridiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Chytridiomycota","FOTU_684_Chytridiomycota"
"FOTU_685","FOTU_685","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Cheilymenia","unidentified","Cheilymenia","FOTU_685_Cheilymenia"
"FOTU_686","FOTU_686","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_686_unidentified"
"FOTU_687","FOTU_687","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","leucocontextum","Ganoderma_leucocontextum","FOTU_687_Ganoderma_leucocontextum"
"FOTU_688","FOTU_688","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_688_unidentified"
"FOTU_689","FOTU_689","Viridiplantae","Anthophyta","unidentified","unidentified","unidentified","unidentified","unidentified","Anthophyta","FOTU_689_Anthophyta"
"FOTU_690","FOTU_690","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Plectosphaerella","cucumerina","Plectosphaerella_cucumerina","FOTU_690_Plectosphaerella_cucumerina"
"FOTU_691","FOTU_691","Fungi","Ascomycota","Pezizomycotina_cls_Incertae_sedis","Pezizomycotina_ord_Incertae_sedis","Pezizomycotina_fam_Incertae_sedis","Tricellula","unidentified","Tricellula","FOTU_691_Tricellula"
"FOTU_692","FOTU_692","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","unidentified","unidentified","Chaetomiaceae","FOTU_692_Chaetomiaceae"
"FOTU_693","FOTU_693","Fungi","Basidiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Basidiomycota","FOTU_693_Basidiomycota"
"FOTU_694","FOTU_694","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_694_Fungi"
"FOTU_695","FOTU_695","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_695_unidentified"
"FOTU_696","FOTU_696","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_696_unidentified"
"FOTU_697","FOTU_697","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_697_unidentified"
"FOTU_698","FOTU_698","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_698_unidentified"
"FOTU_699","FOTU_699","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","radians","Coprinellus_radians","FOTU_699_Coprinellus_radians"
"FOTU_700","FOTU_700","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","zychae","Linnemannia_zychae","FOTU_700_Linnemannia_zychae"
"FOTU_701","FOTU_701","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_701_unidentified"
"FOTU_702","FOTU_702","Fungi","Basidiomycota","Microbotryomycetes","unidentified","unidentified","unidentified","unidentified","Microbotryomycetes","FOTU_702_Microbotryomycetes"
"FOTU_703","FOTU_703","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcoscyphaceae","unidentified","unidentified","Sarcoscyphaceae","FOTU_703_Sarcoscyphaceae"
"FOTU_704","FOTU_704","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_704_unidentified"
"FOTU_705","FOTU_705","Fungi","Ascomycota","Laboulbeniomycetes","Laboulbeniomycetes_ord_Incertae_sedis","Laboulbeniomycetes_fam_Incertae_sedis","Laboulbeniomycetes_gen_Incertae_sedis","unidentified","Laboulbeniomycetes_gen_Incertae_sedis","FOTU_705_Laboulbeniomycetes_gen_Incertae_sedis"
"FOTU_706","FOTU_706","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","inflatus","Aspergillus_inflatus","FOTU_706_Aspergillus_inflatus"
"FOTU_707","FOTU_707","Fungi","Ascomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Ascomycota","FOTU_707_Ascomycota"
"FOTU_708","FOTU_708","Fungi","Basidiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Basidiomycota","FOTU_708_Basidiomycota"
"FOTU_709","FOTU_709","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_709_Fungi"
"FOTU_710","FOTU_710","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_710_unidentified"
"FOTU_711","FOTU_711","Fungi","Basidiomycota","Agaricomycetes","Boletales","Astraeaceae","Astraeus","koreanus","Astraeus_koreanus","FOTU_711_Astraeus_koreanus"
"FOTU_712","FOTU_712","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenales_fam_Incertae_sedis","Arthropsis","hispanica","Arthropsis_hispanica","FOTU_712_Arthropsis_hispanica"
"FOTU_713","FOTU_713","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Piniphoma","wesendahlina","Piniphoma_wesendahlina","FOTU_713_Piniphoma_wesendahlina"
"FOTU_714","FOTU_714","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_714_unidentified"
"FOTU_715","FOTU_715","Fungi","Ascomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Ascomycota","FOTU_715_Ascomycota"
"FOTU_716","FOTU_716","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetales_fam_Incertae_sedis","Spizellomycetales_gen_Incertae_sedis","unidentified","Spizellomycetales_gen_Incertae_sedis","FOTU_716_Spizellomycetales_gen_Incertae_sedis"
"FOTU_717","FOTU_717","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_717_unidentified"
"FOTU_718","FOTU_718","Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascodesmidaceae","Pulchromyces","fimicola","Pulchromyces_fimicola","FOTU_718_Pulchromyces_fimicola"
"FOTU_719","FOTU_719","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_719_unidentified"
"FOTU_720","FOTU_720","Fungi","Basidiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Basidiomycota","FOTU_720_Basidiomycota"
"FOTU_721","FOTU_721","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Minimedusa","polyspora","Minimedusa_polyspora","FOTU_721_Minimedusa_polyspora"
"FOTU_722","FOTU_722","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_722_unidentified"
"FOTU_723","FOTU_723","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_723_unidentified"
"FOTU_724","FOTU_724","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","infectoria","Alternaria_infectoria","FOTU_724_Alternaria_infectoria"
"FOTU_725","FOTU_725","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_725_unidentified"
"FOTU_726","FOTU_726","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","unidentified","unidentified","Mortierellaceae","FOTU_726_Mortierellaceae"
"FOTU_727","FOTU_727","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_727_Fungi"
