"","OTU","Kingdom","Phylum","Class","Order","Family","Genus","Species","Lowest_Taxonomic_Rank","Label"
"FOTU_1757","FOTU_1757","Fungi","Ascomycota","Dothideomycetes","Acrospermales","Acrospermales_fam_Incertae_sedis","Acrospermales_gen_Incertae_sedis","unidentified","Acrospermales_gen_Incertae_sedis","FOTU_1757_Acrospermales_gen_Incertae_sedis"
"FOTU_1758","FOTU_1758","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Alphamycetaceae","Betamyces","unidentified","Betamyces","FOTU_1758_Betamyces"
"FOTU_1759","FOTU_1759","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Perenniporia","unidentified","Perenniporia","FOTU_1759_Perenniporia"
"FOTU_1760","FOTU_1760","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1760_unidentified"
"FOTU_1761","FOTU_1761","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1761_unidentified"
"FOTU_1762","FOTU_1762","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1762_unidentified"
"FOTU_1763","FOTU_1763","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Lachnellula","fuscosanguinea","Lachnellula_fuscosanguinea","FOTU_1763_Lachnellula_fuscosanguinea"
"FOTU_1764","FOTU_1764","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1764_unidentified"
"FOTU_1765","FOTU_1765","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1765_unidentified"
"FOTU_1766","FOTU_1766","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","unidentified","unidentified","Peniophoraceae","FOTU_1766_Peniophoraceae"
"FOTU_1767","FOTU_1767","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Clitocybe","nebularis","Clitocybe_nebularis","FOTU_1767_Clitocybe_nebularis"
"FOTU_1768","FOTU_1768","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Oliveonia","unidentified","Oliveonia","FOTU_1768_Oliveonia"
"FOTU_1769","FOTU_1769","Fungi","Ascomycota","Sordariomycetes","unidentified","unidentified","unidentified","unidentified","Sordariomycetes","FOTU_1769_Sordariomycetes"
"FOTU_1770","FOTU_1770","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1770_unidentified"
"FOTU_1771","FOTU_1771","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1771_unidentified"
"FOTU_1772","FOTU_1772","Fungi","Ascomycota","Pezizomycotina_cls_Incertae_sedis","Pezizomycotina_ord_Incertae_sedis","Pezizomycotina_fam_Incertae_sedis","Triscelophorus","unidentified","Triscelophorus","FOTU_1772_Triscelophorus"
"FOTU_1773","FOTU_1773","Fungi","Ascomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Ascomycota","FOTU_1773_Ascomycota"
"FOTU_1774","FOTU_1774","Rhizaria","Cercozoa","Cercozoa_cls_Incertae_sedis","Cercozoa_ord_Incertae_sedis","Cercozoa_fam_Incertae_sedis","Cercozoa_gen_Incertae_sedis","unidentified","Cercozoa_gen_Incertae_sedis","FOTU_1774_Cercozoa_gen_Incertae_sedis"
"FOTU_1775","FOTU_1775","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1775_unidentified"
"FOTU_1776","FOTU_1776","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Setophoma","unidentified","Setophoma","FOTU_1776_Setophoma"
"FOTU_1777","FOTU_1777","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Steccherinum","bourdotii","Steccherinum_bourdotii","FOTU_1777_Steccherinum_bourdotii"
"FOTU_1778","FOTU_1778","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Fuscoporia","ferruginosa","Fuscoporia_ferruginosa","FOTU_1778_Fuscoporia_ferruginosa"
"FOTU_1779","FOTU_1779","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1779_Fungi"
"FOTU_1780","FOTU_1780","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1780_Fungi"
"FOTU_1781","FOTU_1781","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1781_Fungi"
"FOTU_1782","FOTU_1782","Fungi","Basidiomycota","Agaricomycetes","Sistotremastrales","Sistotremastraceae","Sistotremastrum","guttuliferum","Sistotremastrum_guttuliferum","FOTU_1782_Sistotremastrum_guttuliferum"
"FOTU_1783","FOTU_1783","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1783_unidentified"
"FOTU_1784","FOTU_1784","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Goffeauzyma","gastrica","Goffeauzyma_gastrica","FOTU_1784_Goffeauzyma_gastrica"
"FOTU_1785","FOTU_1785","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1785_unidentified"
"FOTU_1786","FOTU_1786","Fungi","Ascomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Ascomycota","FOTU_1786_Ascomycota"
"FOTU_1787","FOTU_1787","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","cladosporioides","Cladosporium_cladosporioides","FOTU_1787_Cladosporium_cladosporioides"
"FOTU_1788","FOTU_1788","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1788_unidentified"
"FOTU_1789","FOTU_1789","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","illitus","Cortinarius_illitus","FOTU_1789_Cortinarius_illitus"
"FOTU_1790","FOTU_1790","Fungi","Ascomycota","Sordariomycetes","unidentified","unidentified","unidentified","unidentified","Sordariomycetes","FOTU_1790_Sordariomycetes"
"FOTU_1791","FOTU_1791","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1791_unidentified"
"FOTU_1792","FOTU_1792","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1792_unidentified"
"FOTU_1793","FOTU_1793","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","moniliae","Exophiala_moniliae","FOTU_1793_Exophiala_moniliae"
"FOTU_1794","FOTU_1794","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1794_unidentified"
"FOTU_1795","FOTU_1795","Fungi","Chytridiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Chytridiomycota","FOTU_1795_Chytridiomycota"
"FOTU_1796","FOTU_1796","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1796_unidentified"
"FOTU_1797","FOTU_1797","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Lunasporangiospora","chienii","Lunasporangiospora_chienii","FOTU_1797_Lunasporangiospora_chienii"
"FOTU_1798","FOTU_1798","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","versicolor","Aspergillus_versicolor","FOTU_1798_Aspergillus_versicolor"
"FOTU_1799","FOTU_1799","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","radians","Coprinellus_radians","FOTU_1799_Coprinellus_radians"
"FOTU_1800","FOTU_1800","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1800_Fungi"
"FOTU_1801","FOTU_1801","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1801_unidentified"
"FOTU_1802","FOTU_1802","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","oryzae","Phaeosphaeria_oryzae","FOTU_1802_Phaeosphaeria_oryzae"
"FOTU_1803","FOTU_1803","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1803_unidentified"
"FOTU_1804","FOTU_1804","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Oliveonia","unidentified","Oliveonia","FOTU_1804_Oliveonia"
"FOTU_1805","FOTU_1805","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Ramularia","unidentified","Ramularia","FOTU_1805_Ramularia"
"FOTU_1806","FOTU_1806","Fungi","Basidiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Basidiomycota","FOTU_1806_Basidiomycota"
"FOTU_1807","FOTU_1807","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","armillatus","Cortinarius_armillatus","FOTU_1807_Cortinarius_armillatus"
"FOTU_1808","FOTU_1808","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","rileyi","Metarhizium_rileyi","FOTU_1808_Metarhizium_rileyi"
"FOTU_1809","FOTU_1809","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Thaxterogaster","periclymenus","Thaxterogaster_periclymenus","FOTU_1809_Thaxterogaster_periclymenus"
"FOTU_1810","FOTU_1810","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiaceae","Rhizophydiaceae_gen_Incertae_sedis","unidentified","Rhizophydiaceae_gen_Incertae_sedis","FOTU_1810_Rhizophydiaceae_gen_Incertae_sedis"
"FOTU_1811","FOTU_1811","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodosporidiobolus","unidentified","Rhodosporidiobolus","FOTU_1811_Rhodosporidiobolus"
"FOTU_1812","FOTU_1812","Viridiplantae","Anthophyta","Eudicotyledonae","Caryophyllales","Caryophyllaceae","Acanthophyllum","spinosum","Acanthophyllum_spinosum","FOTU_1812_Acanthophyllum_spinosum"
"FOTU_1813","FOTU_1813","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1813_unidentified"
"FOTU_1814","FOTU_1814","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Uredinophila","unidentified","Uredinophila","FOTU_1814_Uredinophila"
"FOTU_1815","FOTU_1815","Fungi","Ascomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Ascomycota","FOTU_1815_Ascomycota"
"FOTU_1816","FOTU_1816","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1816_unidentified"
"FOTU_1817","FOTU_1817","Fungi","Ascomycota","Sordariomycetes","Atractosporales","Conlariaceae","Conlarium","baiseense","Conlarium_baiseense","FOTU_1817_Conlarium_baiseense"
"FOTU_1818","FOTU_1818","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1818_unidentified"
"FOTU_1819","FOTU_1819","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1819_Fungi"
"FOTU_1820","FOTU_1820","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1820_Fungi"
"FOTU_1821","FOTU_1821","Fungi","Basidiomycota","Agaricomycetes","Boletales","Suillaceae","Suillus","acidus","Suillus_acidus","FOTU_1821_Suillus_acidus"
"FOTU_1822","FOTU_1822","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1822_Fungi"
"FOTU_1823","FOTU_1823","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1823_unidentified"
"FOTU_1824","FOTU_1824","Fungi","Kickxellomycota","Kickxellomycota_cls_Incertae_sedis","Kickxellomycota_ord_Incertae_sedis","Kickxellomycota_fam_Incertae_sedis","Kickxellomycota_gen_Incertae_sedis","unidentified","Kickxellomycota_gen_Incertae_sedis","FOTU_1824_Kickxellomycota_gen_Incertae_sedis"
"FOTU_1825","FOTU_1825","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1825_Fungi"
"FOTU_1826","FOTU_1826","Fungi","Ascomycota","Dothideomycetes","Jahnulales","Aliquandostipitaceae","Xylomyces","unidentified","Xylomyces","FOTU_1826_Xylomyces"
"FOTU_1827","FOTU_1827","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","subuliforme","Cladosporium_subuliforme","FOTU_1827_Cladosporium_subuliforme"
"FOTU_1828","FOTU_1828","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Poaceascoma","helicoides","Poaceascoma_helicoides","FOTU_1828_Poaceascoma_helicoides"
"FOTU_1829","FOTU_1829","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1829_unidentified"
"FOTU_1830","FOTU_1830","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Tulasnellaceae","Tulasnella","warcupii","Tulasnella_warcupii","FOTU_1830_Tulasnella_warcupii"
"FOTU_1831","FOTU_1831","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Gibellulopsis","unidentified","Gibellulopsis","FOTU_1831_Gibellulopsis"
"FOTU_1832","FOTU_1832","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Lepista","densifolia","Lepista_densifolia","FOTU_1832_Lepista_densifolia"
"FOTU_1833","FOTU_1833","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Tetragoniomycetaceae","Tetragoniomyces","unidentified","Tetragoniomyces","FOTU_1833_Tetragoniomyces"
"FOTU_1834","FOTU_1834","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1834_Fungi"
"FOTU_1835","FOTU_1835","Fungi","Chytridiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Chytridiomycota","FOTU_1835_Chytridiomycota"
"FOTU_1836","FOTU_1836","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","unidentified","Cortinarius","FOTU_1836_Cortinarius"
"FOTU_1837","FOTU_1837","Fungi","Ascomycota","Leotiomycetes","Helotiales","unidentified","unidentified","unidentified","Helotiales","FOTU_1837_Helotiales"
"FOTU_1838","FOTU_1838","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium","furcatum","Tetracladium_furcatum","FOTU_1838_Tetracladium_furcatum"
"FOTU_1839","FOTU_1839","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Physalacriaceae","Armillaria","borealis","Armillaria_borealis","FOTU_1839_Armillaria_borealis"
"FOTU_1840","FOTU_1840","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1840_unidentified"
"FOTU_1841","FOTU_1841","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1841_unidentified"
"FOTU_1842","FOTU_1842","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1842_Fungi"
"FOTU_1843","FOTU_1843","Fungi","Ascomycota","Sordariomycetes","Sordariales","unidentified","unidentified","unidentified","Sordariales","FOTU_1843_Sordariales"
"FOTU_1844","FOTU_1844","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Scedosporium","minutisporum","Scedosporium_minutisporum","FOTU_1844_Scedosporium_minutisporum"
"FOTU_1845","FOTU_1845","Fungi","Basidiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Basidiomycota","FOTU_1845_Basidiomycota"
"FOTU_1846","FOTU_1846","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Auxarthron","concentricum","Auxarthron_concentricum","FOTU_1846_Auxarthron_concentricum"
"FOTU_1847","FOTU_1847","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1847_Fungi"
"FOTU_1848","FOTU_1848","Viridiplantae","Anthophyta","Eudicotyledonae","Caryophyllales","Caryophyllaceae","Acanthophyllum","spinosum","Acanthophyllum_spinosum","FOTU_1848_Acanthophyllum_spinosum"
"FOTU_1849","FOTU_1849","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1849_unidentified"
"FOTU_1850","FOTU_1850","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Schizoporaceae_gen_Incertae_sedis","unidentified","Schizoporaceae_gen_Incertae_sedis","FOTU_1850_Schizoporaceae_gen_Incertae_sedis"
"FOTU_1851","FOTU_1851","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Corticium","minnsiae","Corticium_minnsiae","FOTU_1851_Corticium_minnsiae"
"FOTU_1852","FOTU_1852","Rhizaria","Cercozoa","Cercozoa_cls_Incertae_sedis","unidentified","unidentified","unidentified","unidentified","Cercozoa_cls_Incertae_sedis","FOTU_1852_Cercozoa_cls_Incertae_sedis"
"FOTU_1853","FOTU_1853","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1853_unidentified"
"FOTU_1854","FOTU_1854","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1854_Fungi"
"FOTU_1855","FOTU_1855","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","subuliforme","Cladosporium_subuliforme","FOTU_1855_Cladosporium_subuliforme"
"FOTU_1856","FOTU_1856","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1856_unidentified"
"FOTU_1857","FOTU_1857","Fungi","Ascomycota","Sordariomycetes","Branch06","Branch06_fam_Incertae_sedis","Branch06_gen_Incertae_sedis","unidentified","Branch06_gen_Incertae_sedis","FOTU_1857_Branch06_gen_Incertae_sedis"
"FOTU_1858","FOTU_1858","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1858_Fungi"
"FOTU_1859","FOTU_1859","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1859_unidentified"
"FOTU_1860","FOTU_1860","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1860_unidentified"
"FOTU_1861","FOTU_1861","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","unidentified","Rhodotorula","FOTU_1861_Rhodotorula"
"FOTU_1862","FOTU_1862","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1862_unidentified"
"FOTU_1863","FOTU_1863","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1863_unidentified"
"FOTU_1864","FOTU_1864","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1864_unidentified"
"FOTU_1865","FOTU_1865","Fungi","Ascomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Ascomycota","FOTU_1865_Ascomycota"
"FOTU_1866","FOTU_1866","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1866_Fungi"
"FOTU_1867","FOTU_1867","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Ceriporia","lacerata","Ceriporia_lacerata","FOTU_1867_Ceriporia_lacerata"
"FOTU_1868","FOTU_1868","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Valsaceae","unidentified","unidentified","Valsaceae","FOTU_1868_Valsaceae"
"FOTU_1869","FOTU_1869","Fungi","Kickxellomycota","Kickxellomycetes","Kickxellales","Kickxellales_fam_Incertae_sedis","Kickxellales_gen_Incertae_sedis","unidentified","Kickxellales_gen_Incertae_sedis","FOTU_1869_Kickxellales_gen_Incertae_sedis"
"FOTU_1870","FOTU_1870","Fungi","Basidiomycota","Agaricomycetes","unidentified","unidentified","unidentified","unidentified","Agaricomycetes","FOTU_1870_Agaricomycetes"
"FOTU_1871","FOTU_1871","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1871_unidentified"
"FOTU_1872","FOTU_1872","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Chionosphaeraceae_gen_Incertae_sedis","unidentified","Chionosphaeraceae_gen_Incertae_sedis","FOTU_1872_Chionosphaeraceae_gen_Incertae_sedis"
"FOTU_1873","FOTU_1873","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Schizoporaceae_gen_Incertae_sedis","unidentified","Schizoporaceae_gen_Incertae_sedis","FOTU_1873_Schizoporaceae_gen_Incertae_sedis"
"FOTU_1874","FOTU_1874","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Sarcodontia","delectans","Sarcodontia_delectans","FOTU_1874_Sarcodontia_delectans"
"FOTU_1875","FOTU_1875","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_1875_Fungi"
"FOTU_1876","FOTU_1876","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_1876_unidentified"
